SubscriptionID;CustomerID;ProductID;Pattern;StartDate;EndDate;NbrNewspapers;NbrStart;RenewalDate;PaymentType;PaymentStatus;PaymentDate;FormulaID;GrossFormulaPrice;NetFormulaPrice;NetNewspaperPrice;ProductDiscount;FormulaDiscount;TotalDiscount;TotalPrice;TotalCredit
151951;122507;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;01/01/2008;875;249;249;0;249;0;249;0;0
151952;122507;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;02/01/2007;874;235;235;0;234.999904;0;234.999904;0;0
152497;122823;8;1111110;01/01/2008;31/03/2008;76;10;03/03/2008;BT;Paid;14/12/2007;865;74;74;0.973684;0;0;0;74;0
152498;122823;8;1111110;30/09/2007;31/12/2007;77;25;01/12/2007;BT;Paid;17/09/2007;864;68;68;0.674026;0;0;0;51.9;-16.1
152499;122823;8;1111110;02/07/2007;29/09/2007;76;25;;BT;Paid;14/06/2007;864;68;68;0.894737;0;0;0;68;0
152500;122823;8;1111110;02/04/2007;30/06/2007;74;25;;BT;Paid;19/03/2007;864;68;68;0.918919;0;0;0;68;0
152501;122823;8;1111110;02/01/2007;31/03/2007;77;25;;BT;Paid;11/12/2006;864;68;68;0.883117;0;0;0;68;0
152597;122874;8;1111110;01/04/2008;29/09/2008;152;10;01/09/2008;BT;Paid;21/03/2008;870;138;138;0.907895;0;0;0;138;0
152598;122874;8;1111110;30/09/2007;31/03/2008;153;25;03/03/2008;BT;Paid;24/09/2007;869;127;127;0.830065;0;0;0;127;0
152599;122874;8;1111110;02/04/2007;29/09/2007;150;25;;BT;Paid;30/03/2007;869;127;127;0.846667;0;0;0;127;0
152600;122874;8;1111110;02/10/2006;31/03/2007;152;15;;BT;Paid;26/09/2006;868;123;123;0.809211;0;0;0;123;0
153312;123310;8;1111110;24/06/2008;24/06/2009;304;10;25/05/2009;BT;Paid;23/06/2008;875;249;249;0.819079;0;0;0;249;0
153313;123310;8;1111110;23/06/2007;23/06/2008;306;25;26/05/2008;BT;Paid;12/06/2007;874;235;235;0.767974;0;0;0;235;0
153314;123310;8;1111110;23/06/2006;22/06/2007;303;15;;BT;Paid;09/06/2006;873;229;229;0.755776;0;0;0;229;0
153941;123664;8;1111110;01/01/2008;30/06/2008;152;10;02/06/2008;BT;Paid;19/12/2007;870;138;138;0.907895;0;0;0;138;0
153942;123664;8;1111110;02/07/2007;31/12/2007;153;25;01/12/2007;BT;Paid;27/06/2007;869;127;127;0.830065;0;0;0;127;0
153943;123664;8;1111110;02/01/2007;30/06/2007;151;25;;BT;Paid;17/01/2007;869;127;127;0.84106;0;0;0;127;0
153958;123674;8;1111110;01/07/2008;01/07/2009;304;10;01/06/2009;BT;Paid;01/07/2008;875;249;249;0.819079;0;0;0;249;0
153959;123674;8;1111110;02/07/2007;30/06/2008;305;25;02/06/2008;BT;Paid;26/06/2007;874;235;235;0.770492;0;0;0;235;0
153960;123674;8;1111110;01/07/2006;30/06/2007;303;15;;BT;Paid;23/06/2006;873;229;229;0.755776;0;0;0;229;0
154048;123740;8;1111110;01/01/2008;31/03/2008;76;10;03/03/2008;BT;Paid;14/01/2008;865;74;74;0.973684;0;0;0;74;0
154049;123740;8;1111110;30/09/2007;31/12/2007;77;25;01/12/2007;BT;Paid;07/09/2007;864;68;68;0.854545;0;0;0;65.8;-2.2
154050;123740;8;1111110;02/07/2007;29/09/2007;76;25;;BT;Paid;08/06/2007;864;68;68;0.894737;0;0;0;68;0
154051;123740;8;1111110;02/04/2007;30/06/2007;74;25;;BT;Paid;08/03/2007;864;68;68;0.918919;0;0;0;68;0
154052;123740;8;1111110;02/01/2007;31/03/2007;77;25;;BT;Paid;14/12/2006;864;68;68;0.883117;0;0;0;68;0
154164;123798;8;1111110;29/12/2007;27/06/2008;152;10;;BT;Not Paid;;870;;;;;;;;
154165;123798;8;1111110;02/07/2007;28/12/2007;153;25;19/12/2007;BT;Paid;26/06/2007;869;127;127;0.830065;0;0;0;127;0
154166;123798;8;1111110;02/01/2007;30/06/2007;151;25;;BT;Paid;13/12/2006;869;127;127;0.814238;0;0;0;122.95;-4.05
154695;124054;8;1111110;03/06/2008;01/09/2009;304;10;03/08/2009;BT;Paid;04/06/2008;875;249;249;0.819079;0;0;0;249;0
154696;124054;8;1111110;02/01/2007;02/06/2008;304;25;05/05/2008;BT;Paid;29/12/2006;874;235;235;0.773026;0;0;0;235;0
155899;124718;8;1111110;01/01/2008;31/03/2008;76;10;03/03/2008;BT;Paid;19/12/2007;865;74;74;0.973684;0;0;0;74;0
155900;124718;8;1111110;30/09/2007;31/12/2007;77;25;01/12/2007;BT;Paid;18/09/2007;864;68;68;0.883117;0;0;0;68;0
155901;124718;8;1111110;02/07/2007;29/09/2007;76;25;;BT;Paid;08/06/2007;864;68;68;0.894737;0;0;0;68;0
155902;124718;8;1111110;02/04/2007;30/06/2007;74;25;;BT;Paid;22/03/2007;864;68;68;0.918919;0;0;0;68;0
155903;124718;8;1111110;02/01/2007;31/03/2007;77;25;;BT;Paid;28/12/2006;864;68;68;0.883117;0;0;0;68;0
156040;124783;8;1111110;01/07/2008;02/07/2009;304;10;01/06/2009;BT;Paid;19/06/2008;875;249;249;0.819079;0;0;0;249;0
156041;124783;8;1111110;02/07/2007;30/06/2008;305;25;02/06/2008;BT;Paid;14/06/2007;874;235;235;0.770492;0;0;0;235;0
156042;124783;8;1111110;01/07/2006;30/06/2007;303;15;;BT;Paid;15/06/2006;873;229;229;0.755776;0;0;0;229;0
156195;124875;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;12/12/2007;875;249;249;0.819079;0;0;0;249;0
156196;124875;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;08/12/2006;874;235;235;0.773026;0;0;0;235;0
156229;124888;8;1111110;01/10/2008;01/10/2009;304;10;01/09/2009;BT;Paid;24/09/2008;875;249;249;0.819079;0;0;0;249;0
156230;124888;8;1111110;30/09/2007;30/09/2008;306;25;01/09/2008;BT;Paid;25/09/2007;874;235;235;0.767974;0;0;0;235;0
156231;124888;8;1111110;02/10/2006;29/09/2007;302;15;;BT;Paid;19/09/2006;873;229;229;0.758278;0;0;0;229;0
156697;125212;8;1111110;01/04/2008;29/09/2008;152;10;01/09/2008;BT;Paid;26/03/2008;870;138;138;0.907895;0;0;0;138;0
156698;125212;8;1111110;30/09/2007;31/03/2008;153;25;03/03/2008;BT;Paid;18/09/2007;869;127;127;0.815686;0;0;0;124.8;-2.2
156699;125212;8;1111110;02/04/2007;29/09/2007;150;25;;BT;Paid;22/03/2007;869;127;127;0.846667;0;0;0;127;0
156700;125212;8;1111110;02/10/2006;31/03/2007;152;15;;BT;Paid;21/09/2006;868;123;123;0.809211;0;0;0;123;0
157210;125522;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;14/12/2007;875;249;249;0.819079;0;0;0;249;0
157211;125522;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;12/12/2006;874;235;235;0.773026;0;0;0;235;0
158089;126070;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;19/12/2007;875;249;249;0.819079;0;0;0;249;0
158090;126070;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;14/12/2006;874;235;235;0.773026;0;0;0;235;0
158223;126156;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;19/12/2007;875;249;249;0.819079;0;0;0;249;0
158224;126156;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;13/12/2006;874;235;235;0.773026;0;0;0;235;0
158325;126217;8;1111110;01/01/2008;31/03/2008;76;25;17/03/2008;DD;Paid;19/12/2007;865;74;74;0.973684;0;0;0;74;0
158326;126217;8;1111110;30/09/2007;31/12/2007;77;25;17/12/2007;DD;Paid;13/09/2007;864;68;68;0.87013;0;0;0;67;-1
158327;126217;8;1111110;02/07/2007;29/09/2007;76;25;;DD;Paid;13/06/2007;864;68;68;0.894737;0;0;0;68;0
158328;126217;8;1111110;02/04/2007;30/06/2007;74;25;;DD;Paid;14/03/2007;864;68;68;0.918919;0;0;0;68;0
158329;126217;8;1111110;02/01/2007;31/03/2007;77;25;;DD;Paid;13/12/2006;864;68;68;0.883117;0;0;0;68;0
158604;126371;8;1111110;01/10/2008;02/10/2009;304;10;02/09/2009;BT;Paid;18/09/2008;875;249;249;0.819079;0;0;0;249;0
158605;126371;8;1111110;30/09/2007;30/09/2008;306;25;01/09/2008;BT;Paid;11/09/2007;874;235;235;0.764706;0;0;0;234;-1
158606;126371;8;1111110;02/10/2006;29/09/2007;302;15;;BT;Paid;21/09/2006;873;229;229;0.758278;0;0;0;229;0
158923;126557;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;08/01/2008;875;249;249;0.819079;0;0;0;249;0
158924;126557;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;04/01/2007;874;235;235;0.773026;0;0;0;235;0
159476;126908;8;1111110;07/10/2008;20/10/2009;304;10;21/09/2009;BT;Paid;30/10/2008;875;249;249;0.819079;0;0;0;249;0
159477;126908;8;1111110;30/09/2007;06/10/2008;306;25;08/09/2008;BT;Paid;17/10/2007;874;235;235;0.764706;0;0;0;234;-1
159478;126908;8;1111110;02/10/2006;29/09/2007;302;15;;BT;Paid;28/09/2006;873;229;229;0.758278;0;0;0;229;0
159607;126990;8;1111110;02/10/2008;02/10/2009;304;10;02/09/2009;BT;Paid;12/09/2008;875;249;249;0.819079;0;0;0;249;0
159608;126990;8;1111110;30/09/2007;01/10/2008;306;25;01/09/2008;BT;Paid;10/09/2007;874;235;235;0.764706;0;0;0;234;-1
159609;126990;8;1111110;02/10/2006;29/09/2007;302;15;;BT;Paid;11/09/2006;873;229;229;0.755298;0;0;0;228.1;-0.9
159724;127063;8;1111110;01/01/2008;31/03/2008;76;10;03/03/2008;BT;Paid;18/12/2007;865;74;74;0.973684;0;0;0;74;0
159725;127063;8;1111110;30/09/2007;31/12/2007;77;25;01/12/2007;BT;Paid;18/09/2007;864;68;68;0.87013;0;0;0;67;-1
159726;127063;8;1111110;02/07/2007;29/09/2007;76;25;;BT;Paid;20/06/2007;864;68;68;0.894737;0;0;0;68;0
159727;127063;8;1111110;02/04/2007;30/06/2007;74;25;;BT;Paid;13/03/2007;864;68;68;0.918919;0;0;0;68;0
159728;127063;8;1111110;02/01/2007;31/03/2007;77;25;;BT;Paid;22/12/2006;864;68;68;0.883117;0;0;0;68;0
159866;127157;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;14/12/2007;875;249;249;0.815789;0;0;0;248;-1
159867;127157;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;15/12/2006;874;235;235;0.773026;0;0;0;235;0
159909;127178;8;1111110;01/10/2008;01/10/2009;304;10;01/09/2009;BT;Paid;19/09/2008;875;249;249;0.819079;0;0;0;249;0
159910;127178;8;1111110;30/09/2007;30/09/2008;306;25;01/09/2008;BT;Paid;08/10/2007;874;235;235;0.764706;0;0;0;234;-1
159911;127178;8;1111110;02/10/2006;29/09/2007;302;15;;BT;Paid;26/09/2006;873;229;229;0.758278;0;0;0;229;0
159949;127199;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;29/12/2007;875;249;249;0.815789;0;0;0;248;-1
159950;127199;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;14/12/2006;874;235;235;0.773026;0;0;0;235;0
159977;127220;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;27/12/2007;875;249;249;0.819079;0;0;0;249;0
159978;127220;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;26/12/2006;874;235;235;0.773026;0;0;0;235;0
160955;127826;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;29/12/2007;875;249;249;0.819079;0;0;0;249;0
160956;127826;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;19/12/2006;874;235;235;0.773026;0;0;0;235;0
161578;128230;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;13/12/2007;875;249;249;0.815789;0;0;0;248;-1
161579;128230;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;15/12/2006;874;235;235;0.773026;0;0;0;235;0
161838;128384;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;04/01/2008;875;249;249;0.815789;0;0;0;248;-1
161839;128384;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;05/01/2007;874;235;235;0.773026;0;0;0;235;0
162114;128577;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;14/12/2007;875;249;249;0.819079;0;0;0;249;0
162115;128577;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;13/12/2006;874;235;235;0.773026;0;0;0;235;0
162226;128668;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;20/12/2007;875;249;249;0.819079;0;0;0;249;0
162227;128668;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;26/12/2006;874;235;235;0.773026;0;0;0;235;0
162841;129049;8;1111110;01/11/2007;30/11/2007;25;10;14/11/2007;DD;Paid;17/10/2007;880;24;24;0.96;0;0;0;24;0
162842;129049;8;1111110;30/09/2007;31/10/2007;27;25;15/10/2007;DD;Paid;13/09/2007;880;24;24;0.888889;0;0;0;24;0
162843;129049;8;1111110;01/09/2007;29/09/2007;25;25;;DD;Paid;15/08/2007;880;24;24;0.96;0;0;0;24;0
162844;129049;8;1111110;01/08/2007;31/08/2007;26;25;;DD;Paid;11/07/2007;880;24;24;0.923077;0;0;0;24;0
162845;129049;8;1111110;02/07/2007;31/07/2007;25;25;;DD;Paid;13/06/2007;880;24;24;0.96;0;0;0;24;0
162846;129049;8;1111110;01/06/2007;30/06/2007;26;25;;DD;Paid;09/05/2007;880;24;24;0.923077;0;0;0;24;0
162847;129049;8;1111110;02/05/2007;31/05/2007;24;24;;DD;Paid;11/04/2007;880;24;24;1;0;0;0;24;0
162848;129049;8;1111110;02/04/2007;30/04/2007;24;24;;DD;Paid;14/03/2007;880;24;24;1;0;0;0;24;0
162849;129049;8;1111110;01/03/2007;31/03/2007;27;25;;DD;Paid;14/02/2007;880;24;24;0.888889;0;0;0;24;0
162850;129049;8;1111110;01/02/2007;28/02/2007;24;24;;DD;Paid;17/01/2007;880;24;24;1;0;0;0;24;0
162851;129049;8;1111110;02/01/2007;31/01/2007;26;25;;DD;Paid;13/12/2006;880;24;24;0.923077;0;0;0;24;0
163151;129200;8;1111110;01/01/2008;30/12/2008;304;10;;BT;Not Paid;;874;;;;;;;;
163152;129200;8;1111110;02/01/2007;31/12/2007;304;25;03/12/2007;BT;Paid;19/12/2006;874;235;235;0.773026;0;0;0;235;0
163502;129450;8;1111110;29/07/2008;29/07/2009;304;10;29/06/2009;BT;Paid;17/07/2008;875;249;249;0.819079;0;0;0;249;0
163503;129450;8;1111110;28/07/2007;28/07/2008;306;25;30/06/2008;BT;Paid;25/07/2007;874;235;235;0.767974;0;0;0;235;0
163504;129450;8;1111110;28/07/2006;27/07/2007;303;15;;BT;Paid;20/07/2006;873;229;229;0.755776;0;0;0;229;0
163933;129707;8;1111110;01/04/2008;30/03/2009;304;10;02/03/2009;BT;Paid;12/03/2008;875;249;249;0.819079;0;0;0;249;0
163934;129707;8;1111110;02/04/2007;31/03/2008;303;25;03/03/2008;BT;Paid;06/03/2007;874;235;235;0.775578;0;0;0;235;0
163935;129707;8;1111110;01/04/2006;31/03/2007;303;15;;BT;Paid;08/03/2006;873;229;229;0.755776;0;0;0;229;0
164439;130693;8;1111110;11/09/2008;11/09/2009;304;10;;BT;Paid;25/08/2008;875;249;249;0.819079;0;0;0;249;0
164440;130693;8;1111110;11/09/2007;10/09/2008;306;25;11/08/2008;BT;Paid;16/08/2007;874;235;235;0.767974;0;0;0;235;0
164441;130693;8;1111110;11/09/2006;10/09/2007;303;15;;BT;Paid;18/08/2006;873;229;229;0.755776;0;0;0;229;0
164485;130773;8;1111110;02/10/2008;02/10/2009;304;10;02/09/2009;BT;Paid;29/09/2008;875;249;249;0.819079;0;0;0;249;0
164486;130773;8;1111110;30/09/2007;01/10/2008;306;25;01/09/2008;BT;Paid;07/09/2007;874;235;235;0.710523;0;0;0;217.42;-17.58
164487;130773;8;1111110;02/10/2006;29/09/2007;302;15;;BT;Paid;04/10/2006;873;229;229;0.738311;0;0;0;222.97;-6.03
164758;131240;8;1111110;01/01/2008;30/12/2008;304;30;22/11/2008;BT;Paid;04/01/2008;1027;249;124.5;0.409539;0;124.5;124.5;124.5;0
164759;131240;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;11/12/2006;1026;235;117.5;0.386513;0;117.5;117.5;117.5;0
164914;131727;8;1111110;01/04/2008;30/03/2009;304;10;02/03/2009;BT;Paid;14/03/2008;875;249;249;0.819079;0;0;0;249;0
164915;131727;8;1111110;02/04/2007;31/03/2008;303;25;03/03/2008;BT;Paid;12/03/2007;874;235;235;0.775578;0;0;0;235;0
164916;131727;8;1111110;01/04/2006;31/03/2007;303;15;;BT;Paid;17/03/2006;873;229;229;0.755776;0;0;0;229;0
165307;132752;8;1111110;05/10/2008;06/10/2009;304;10;07/09/2009;BT;Paid;29/09/2008;875;249;249;0.819079;0;0;0;249;0
165308;132752;8;1111110;05/10/2007;04/10/2008;306;25;04/09/2008;BT;Paid;11/09/2007;874;235;235;0.767974;0;0;0;235;0
165309;132752;8;1111110;05/10/2006;04/10/2007;303;15;;BT;Paid;11/09/2006;873;229;229;0.755776;0;0;0;229;0
165337;132770;8;1111110;30/09/2007;04/10/2007;306;25;;BT;Not Paid;;874;235;235;0.767974;0;0;0;0;0
165338;132770;8;1111110;02/10/2006;29/09/2007;302;15;;BT;Paid;03/10/2006;873;229;229;0.758278;0;0;0;229;0
165527;133388;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;31/12/2007;875;249;249;0.819079;0;0;0;249;0
165528;133388;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;28/12/2006;874;235;235;0.773026;0;0;0;235;0
166026;134853;8;1111110;01/01/2008;31/03/2008;76;10;03/03/2008;BT;Paid;19/12/2007;865;74;74;0.973684;0;0;0;74;0
166027;134853;8;1111110;30/09/2007;31/12/2007;77;25;01/12/2007;BT;Paid;20/09/2007;864;68;68;0.854545;0;0;0;65.8;-2.2
166028;134853;8;1111110;02/07/2007;29/09/2007;76;25;;BT;Paid;11/06/2007;864;68;68;0.894737;0;0;0;68;0
166029;134853;8;1111110;02/04/2007;30/06/2007;74;25;;BT;Paid;16/03/2007;864;68;68;0.918919;0;0;0;68;0
166030;134853;8;1111110;02/01/2007;31/03/2007;77;25;;BT;Paid;14/12/2006;864;68;68;0.883117;0;0;0;68;0
166185;135031;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;13/12/2007;875;249;249;0.815789;0;0;0;248;-1
166186;135031;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;12/12/2006;874;235;235;0.773026;0;0;0;235;0
166317;135159;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;29/12/2007;875;249;249;0.819079;0;0;0;249;0
166318;135159;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;28/12/2006;874;235;235;0.773026;0;0;0;235;0
166480;135532;8;1111110;03/05/2008;02/05/2009;304;10;02/04/2009;BT;Paid;14/04/2008;875;249;249;0.819079;0;0;0;249;0
166481;135532;8;1111110;03/05/2007;02/05/2008;305;25;02/04/2008;BT;Paid;02/04/2007;874;235;235;0.770492;0;0;0;235;0
166482;135532;8;1111110;03/05/2006;02/05/2007;303;15;;BT;Paid;28/03/2006;873;229;229;0.755776;0;0;0;229;0
166513;135567;8;1111110;31/01/2008;29/01/2009;304;25;30/12/2008;BT;Paid;14/01/2008;875;249;249;0.819079;0;0;0;249;0
166514;135567;8;1111110;02/01/2007;30/01/2008;329;25;31/12/2007;BT;Paid;18/12/2006;1004;254.33;235;0.714286;0;19.33;19.33;235;0
166708;135952;8;1111110;14/10/2008;24/10/2008;304;10;;BT;Not Paid;;875;249;249;0.819079;0;0;0;0;0
166709;135952;8;1111110;14/10/2007;13/10/2008;305;25;15/09/2008;BT;Paid;25/09/2007;874;235;235;0.770492;0;0;0;235;0
166710;135952;8;1111110;14/10/2006;13/10/2007;303;15;;BT;Paid;28/09/2006;873;229;229;0.755776;0;0;0;229;0
167089;136577;8;1111110;01/01/2008;30/06/2008;152;10;02/06/2008;BT;Paid;27/12/2007;870;138;138;0.907895;0;0;0;138;0
167090;136577;8;1111110;02/07/2007;31/12/2007;153;25;01/12/2007;BT;Paid;29/06/2007;869;127;127;0.830065;0;0;0;127;0
167091;136577;8;1111110;02/01/2007;30/06/2007;151;25;;BT;Paid;26/12/2006;869;127;127;0.84106;0;0;0;127;0
167689;137890;8;1111110;05/02/2008;03/02/2009;304;25;05/01/2009;BT;Paid;23/01/2008;875;249;249;0.819079;0;0;0;249;0
167690;137890;8;1111110;05/02/2007;04/02/2008;304;25;07/01/2008;BT;Paid;29/01/2007;874;235;235;0.773026;0;0;0;235;0
167691;137890;8;1111110;04/02/2006;03/02/2007;303;15;;BT;Paid;14/02/2006;873;229;229;0.755776;0;0;0;229;0
167732;137994;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;09/01/2008;875;249;249;0.811842;0;0;0;246.8;-2.2
167733;137994;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;13/12/2006;874;235;235;0.773026;0;0;0;235;0
168311;139859;8;1111110;20/09/2008;21/09/2009;304;10;24/08/2009;BT;Paid;10/09/2008;875;249;249;0.819079;0;0;0;249;0
168312;139859;8;1111110;20/09/2007;19/09/2008;306;25;20/08/2008;BT;Paid;29/08/2007;874;235;235;0.767974;0;0;0;235;0
168313;139859;8;1111110;20/09/2006;19/09/2007;303;15;;BT;Paid;06/09/2006;873;229;229;0.755776;0;0;0;229;0
168445;140343;8;1111110;13/12/2007;12/06/2008;152;10;13/05/2008;BT;Paid;12/12/2007;869;127;127;0.821053;0;0;0;124.8;-2.2
168446;140343;8;1111110;13/06/2007;12/12/2007;154;25;12/11/2007;BT;Paid;06/06/2007;869;127;127;0.824675;0;0;0;127;0
168447;140343;8;1111110;13/12/2006;12/06/2007;150;25;;BT;Paid;29/11/2006;869;127;127;0.846667;0;0;0;127;0
168763;141231;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;01/01/2008;875;249;249;0;249;0;249;0;0
168764;141231;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;02/01/2007;874;235;235;0;234.999904;0;234.999904;13.41;0
169046;141979;8;1111110;01/07/2008;02/07/2009;304;10;02/06/2009;BT;Paid;18/06/2008;875;249;249;0.811842;0;0;0;246.8;-2.2
169047;141979;8;1111110;02/07/2007;30/06/2008;305;25;02/06/2008;BT;Paid;21/06/2007;874;235;235;0.770492;0;0;0;235;0
169048;141979;8;1111110;01/07/2006;30/06/2007;303;15;;BT;Paid;20/06/2006;873;229;229;0.755776;0;0;0;229;0
169574;143719;8;1111110;20/08/2008;20/02/2010;304;10;21/01/2010;BT;Paid;23/07/2008;875;249;249;0.812072;0;0;0;222.87;-26.13
169575;143719;8;1111110;02/04/2007;19/08/2008;303;25;19/06/2008;BT;Paid;17/04/2007;874;235;235;0.698482;0;0;0;211.64;-23.36
169576;143719;8;1111110;01/04/2006;28/03/2007;303;15;;BT;Paid;21/03/2006;873;229;229;0.583795;0;0;0;176.89;-52.11
170273;145934;8;1111110;28/12/2007;26/12/2008;304;10;22/11/2008;BT;Paid;31/12/2007;874;235;235;0.773026;0;0;0;235;0
170274;145934;8;1111110;28/12/2006;27/12/2007;304;25;27/11/2007;BT;Paid;06/12/2006;874;235;235;0.773026;0;0;0;235;0
171077;148606;8;1111110;30/08/2008;31/08/2009;304;10;03/08/2009;BT;Paid;18/08/2008;875;249;249;0.819079;0;0;0;249;0
171078;148606;8;1111110;30/08/2007;29/08/2008;306;25;30/07/2008;BT;Paid;09/08/2007;874;235;235;0.767974;0;0;0;235;0
171079;148606;8;1111110;30/08/2006;29/08/2007;303;15;;BT;Paid;04/08/2006;873;229;229;0.755776;0;0;0;229;0
171819;150984;8;1111110;18/03/2008;17/04/2009;304;10;18/03/2009;BT;Paid;29/02/2008;875;249;249;0.716283;0;0;0;217.75;-31.25
171820;150984;8;1111110;17/02/2007;17/03/2008;304;25;18/02/2008;BT;Paid;22/02/2007;874;235;235;0.773026;0;0;0;235;0
171821;150984;8;1111110;17/02/2006;16/02/2007;303;15;;BT;Paid;06/02/2006;873;229;229;0.698449;0;0;0;211.63;-17.37
172496;153239;8;1111110;11/03/2008;10/03/2009;304;10;09/02/2009;BT;Paid;06/03/2008;875;249;249;0.819079;0;0;0;249;0
172497;153239;8;1111110;12/03/2007;10/03/2008;304;25;11/02/2008;BT;Paid;23/02/2007;874;235;235;0.769079;0;0;0;233.8;-1.2
172498;153239;8;1111110;09/02/2006;10/03/2007;329;15;;BT;Paid;09/02/2006;1003;247.83;229;0.696049;0;18.83;18.83;229;0
173088;154982;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;19/12/2007;875;249;249;0.819079;0;0;0;249;0
173089;154982;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;13/12/2006;874;235;235;0.773026;0;0;0;235;0
173221;155444;8;1111110;11/07/2008;11/07/2009;304;10;11/06/2009;BT;Paid;02/07/2008;875;249;249;0.811842;0;0;0;246.8;-2.2
173222;155444;8;1111110;11/07/2007;10/07/2008;306;25;10/06/2008;BT;Paid;16/07/2007;874;235;235;0.767974;0;0;0;235;0
173223;155444;8;1111110;10/06/2006;10/07/2007;329;15;;BT;Paid;15/06/2006;1003;247.83;229;0.696049;0;18.83;18.83;229;0
173489;156467;8;1111110;23/01/2008;21/01/2009;304;25;22/12/2008;BT;Paid;18/01/2008;875;249;249;0.811842;0;0;0;246.8;-2.2
173490;156467;8;1111110;23/01/2007;22/01/2008;304;25;24/12/2007;BT;Paid;19/01/2007;874;235;235;0.773026;0;0;0;235;0
173491;156467;8;1111110;23/01/2006;22/01/2007;303;15;;BT;Paid;30/01/2006;873;229;229;0.755776;0;0;0;229;0
173726;157044;8;1111110;15/07/2008;29/07/2009;304;10;29/06/2009;BT;Paid;11/07/2008;875;249;249;0.819079;0;0;0;249;0
173727;157044;8;1111110;16/07/2007;14/07/2008;305;25;16/06/2008;BT;Paid;06/07/2007;874;235;235;0.770492;0;0;0;235;0
173728;157044;8;1111110;15/06/2006;14/07/2007;329;15;;BT;Paid;06/06/2006;297;229;229;0.696049;0;0;0;229;0
174089;158050;8;1111110;01/01/2008;30/12/2008;304;10;22/11/2008;BT;Paid;13/12/2007;875;249;249;0.811842;0;0;0;246.8;-2.2
174090;158050;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;11/12/2006;874;235;235;0.773026;0;0;0;235;0
174315;158536;8;1111110;02/02/2008;01/03/2008;76;25;;BT;Not Paid;;865;74;74;0.973684;0;0;0;0;0
174316;158536;8;1111110;12/05/2007;01/02/2008;77;25;02/01/2008;BT;Paid;30/10/2007;1177;68;68;0.777143;0;0;0;59.84;0
174317;158536;8;1111110;12/02/2007;11/05/2007;75;25;;BT;Paid;09/02/2007;1177;68;68;0.64;0;0;0;48;0
